Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
Portugal,27.2999992370605,26.1000003814697,25.2999992370605,23.5,23.7999992370605,23.7999992370605,21.8999996185303,22.2000007629395,20.7000007629395,19,17.8999996185303,17.5,11.6000003814697,11.6000003814697,11.8000001907349,11.6000003814697,12.3999996185303,13.6999998092651,13.5,12.8000001907349,12.8000001907349,12.8000001907349,12.3999996185303,12.6999998092651,12.1000003814697,11.8999996185303,11.8000001907349,11.6000003814697
Puerto Rico,5.40000009536743,5,4.90000009536743,5.30000019073486,5,5.30000019073486,4.69999980926514,3.59999990463257,3.70000004768372,3.90000009536743,,3.59999990463257,3.40000009536743,3.40000009536743,3.5,2.90000009536743,2.70000004768372,2.79999995231628,2.5,2.20000004768372,1.89999997615814,2,2,2,2.09999990463257,2.09999990463257,1.39999997615814,1.10000002384186
Qatar,,,,,,,,,,,,,,,,,,3.70000004768372,,,,2.29999995231628,,,2.70000004768372,,3,
Moldova,,39.9000015258789,39.7000007629394,39.2000007629394,38.2000007629394,37.4000015258789,36.7000007629394,35.7000007629394,34.5,34.7999992370606,33.7999992370606,41.7999992370606,40,43.0999984741211,45.5,,42.7999992370606,41.5999984741211,45.7000007629394,48.9000015258789,50.9000015258789,51,49.5999984741211,43,40.5,40.5999984741211,33.5999984741211,32.7999992370606
Romania,29.7999992370606,29.2999992370606,29,29.2000007629394,29.2000007629394,28.8999996185303,28.7000007629394,28.5,28.3999996185303,27.8999996185303,29.1000003814697,29.7999992370606,33,36,39,40.2999992370606,38,39,40,41.7999992370606,42.7999992370606,42.2999992370606,36.4000015258789,35.7000007629394,31.6000003814697,32.0999984741211,30.5,29.5
Russia,,,,,,,,,,,13.8999996185303,14.1999998092651,15.3999996185303,15.5,16.1000003814697,15.6999998092651,15.3000001907349,12.1999998092651,11.6999998092651,15,14.5,12,11.3000001907349,10.8999996185303,10.1999998092651,10.1999998092651,10,9
Rwanda,,,,,,,,,,90.0999984741211,,,,,,,,,,,,,,,,,,
Saint Kitts and Nevis,,50.9000015258789,50.7000007629394,29.2000007629394,29.6000003814697,,,,,,,,,,,,,,,,,,,,,,,
Saint Lucia,,,,,,,,,,,,,,23.2999992370605,26.5,24.2000007629395,25.2000007629395,20.3999996185303,23.1000003814697,21.7000007629395,20.7999992370605,,12.1999998092651,13,14.8000001907349,,,
Saint Vincent and the Grenadines,,,,,,,,,,,,24.7999992370605,,,,,,,,,,15.3999996185303,,,,,,
San Marino,5.5,5.40000009536743,5.19999980926514,5.09999990463257,4.90000009536743,3.5,3.20000004768372,3,2.90000009536743,2.70000004768372,2.5,2.29999995231628,2.20000004768372,2.09999990463257,,1.5,1.5,1.39999997615814,1.39999997615814,1.29999995231628,,0.5,0.40000000596046,0.40000000596046,0.40000000596046,0.5,0.40000000596046,0.40000000596046
Sao Tome and Principe,54.2999992370606,63.4000015258789,52,60.5999984741211,53.5,,,,,,,39.9000015258789,,,,,,,,,27.8999996185303,,,,,,,
Saudi Arabia,,,,,,,,,,,,,,,,,,,,6.30000019073486,6.09999990463257,6,4.69999980926514,,,,4,4.69999980926514
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7000007629394,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,24,23.2999992370605,20.5,20.7999992370605
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,68.5,,,
Singapore,1.29999995231628,1.10000002384186,1,1,0.69999998807907,0.69999998807907,0.80000001192093,0.89999997615814,0.40000000596046,0.5,0.40000000596046,0.30000001192093,0.30000001192093,0.20000000298023,0.30000001192093,0.20000000298023,0.20000000298023,1,0.89999997615814,0.89999997615814,0,0.89999997615814,0.80000001192093,0.89999997615814,0.80000001192093,,1.29999995231628,1.10000002384186
Slovak Republic,,,,,,,,,,,,,,,10.1000003814697,9.19999980926514,8.89999961853027,9.19999980926514,8.19999980926514,7.40000009536743,6.69999980926514,6.09999990463257,6.19999980926514,5.80000019073486,5.09999990463257,4.69999980926514,4.40000009536743,4.19999980926514
Slovenia,,,,,,,,,,,,,,10.6999998092651,11.5,10.3999996185303,10.1000003814697,12,12,10.8000001907349,9.5,9.80000019073486,9.69999980926514,8.39999961853027,9.60000038146973,8.80000019073486,9.60000038146973,10.1999998092651
South Africa,,,,,,,,,,,,,,,,,,,,,15.6000003814697,10.5,12.6000003814697,10.6000003814697,9.10000038146973,7.5,8.5,8.80000019073486
Spain,19.2999992370605,18.7999992370605,18.5,18.7000007629395,18.5,18.2999992370605,16.1000003814697,15.1000003814697,14,12.6999998092651,11.5,10.3000001907349,9.80000019073486,9.80000019073486,9.39999961853027,8.89999961853027,8.39999961853027,8.10000038146973,7.80000019073486,7.19999980926514,6.69999980926514,6.5,6,5.80000019073486,5.5,5.30000019073486,4.80000019073486,4.5
Sri Lanka,,45.9000015258789,,,,49.2999992370606,,,,,47.7999992370606,41.4000015258789,43.5999984741211,38.7000007629394,42.5999984741211,37.2999992370606,35.0999984741211,37.4000015258789,41.5999984741211,,,24.2000007629395,35.0999984741211,34.2999992370606,33.5,30.2999992370606,32.2000007629394,31.2999992370606
Saint Helena,,,,,,,,,,,,,,,,,,,10.1999998092651,,,,,,,,,
Saint-Pierre-et-Miquelon,,,,,,,5,,,2.09999990463257,,,,,,,,,,,,,,,,,,
Suriname,,,16.5,,,,9.19999980926514,,,,,,4.19999980926514,4.5,6.09999990463257,6.90000009536743,5.90000009536743,5.19999980926514,5.59999990463257,6.09999990463257,,,,,8,,,
Sweden,5.59999990463257,5.59999990463257,5.59999990463257,5.40000009536743,5.09999990463257,4.80000019073486,4,4,3.90000009536743,3.59999990463257,3.40000009536743,3.29999995231628,3.29999995231628,3.5,3.5,3.09999990463257,2.90000009536743,2.79999995231628,2.59999990463257,2.5,2.40000009536743,2.29999995231628,2.09999990463257,2.09999990463257,2.09999990463257,2,2,2.20000004768372
Switzerland,6.90000009536743,6.59999990463257,6.40000009536743,6.40000009536743,6.19999980926514,6.09999990463257,5.69999980926514,5.30000019073486,4.90000009536743,4.5,4.19999980926514,4.30000019073486,4.30000019073486,4.40000009536743,4.30000019073486,4.40000009536743,4.59999990463257,4.59999990463257,4.69999980926514,4.80000019073486,4.5,4.19999980926514,4.09999990463257,4.09999990463257,3.79999995231628,3.79999995231628,3.70000004768372,4
Syria,,,,30.6000003814697,25.5,,,,,26.5,,,,31.1000003814697,23.3999996185303,28.3999996185303,,17.7999992370605,,27.7999992370605,32.9000015258789,30.6000003814697,31.2000007629394,27,,,,
Taiwan,,,,,,,,,,,,,,,,,,,,8.19999980926514,7.80000019073486,7.5,7.5,7.30000019073486,6.59999990463257,5.90000009536743,,
Tajikistan,,,,,,,,,,,,44.7000007629394,46.7999992370606,51.2000007629394,54,59.0999984741211,59.2999992370606,46.2000007629394,,,,,,,55.5,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,82.0999984741211,,,,,76.5,
Thailand,70.8000030517578,64.1999969482422,61.5,63.0999984741211,64.4000015258789,68.4000015258789,66.6999969482422,64.4000015258789,66.4000015258789,66.5999984741211,63.2999992370606,59.5999984741211,60.2999992370606,56.2000007629394,55.5,51.5999984741211,49.7999992370606,50.0999984741211,51,48.2000007629394,48.5,46,46.0999984741211,44.9000015258789,42.2999992370606,42.5999984741211,42.0999984741211,41.7000007629394
"Macedonia, FYR",,,,,,,,,,,,,,,,,,,,,,,23.8999996185303,22,16.7999992370605,19.5,20.1000003814697,18.2000007629395
Tonga,,,,,43.2000007629394,,,,,,,,,,,,,,,,,,,31.7999992370606,,,,
Trinidad and Tobago,10.1999998092651,9.80000019073486,8.69999980926514,8.60000038146973,9.30000019073486,10.8000001907349,11.1000003814697,11.6999998092651,13,13.8000001907349,,11.6999998092651,11.5,11.3000001907349,12.3999996185303,10.6000003814697,9.60000038146973,9.5,8.10000038146973,8.10000038146973,7.19999980926514,7.80000019073486,6.90000009536743,5.90000009536743,4.59999990463257,4.30000019073486,,
Tunisia,33.4000015258789,32.5,31.6000003814697,,,,,,,25.7999992370605,,,,,,,,,,,,,,,,,,
Turkey,,,4.30000019073486,4.80000019073486,4.40000009536743,45,,,47.4000015258789,48.2000007629394,46.9000015258789,47.7999992370606,44.7000007629394,42.2000007629394,43.5999984741211,43.4000015258789,42.7999992370606,40.7999992370606,40.5,41.4000015258789,36,37.5999984741211,34.9000015258789,33.9000015258789,34,29.5,27.2999992370605,26.3999996185303
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,2.90000009536743,1.70000004768372,1.39999997615814,2,1.70000004768372,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,,68.6999969482422,,,,
Ukraine,,,,,,,,20.3999996185303,19.7000007629395,19.1000003814697,19.7999992370605,19.2999992370605,20.7999992370605,20.7000007629395,21,22.5,21.8999996185303,22.1000003814697,22.6000003814697,22.7000007629395,23.3999996185303,20.8999996185303,20.6000003814697,20.3999996185303,19.7000007629395,19.3999996185303,17.6000003814697,16.7000007629395
United Arab Emirates,,,,,,,,,,,,,,,,8,,,,,7.90000009536743,,,,,4.90000009536743,,
United Kingdom,2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,2.5,2.5,2.5,2.40000009536743,2.29999995231628,2.20000004768372,2.09999990463257,2.20000004768372,2.20000004768372,2,2.09999990463257,2.09999990463257,2,1.89999997615814,1.70000004768372,1.60000002384186,1.5,1.39999997615814,1.39999997615814,1.29999995231628,1.29999995231628,1.39999997615814,1.29999995231628,1.39999997615814
United States,3.59999990463257,3.5,3.59999990463257,3.5,3.29999995231628,3.09999990463257,3.09999990463257,3,2.90000009536743,2.90000009536743,2.90000009536743,2.90000009536743,2.90000009536743,2.70000004768372,2.90000009536743,2.90000009536743,2.79999995231628,2.70000004768372,2.70000004768372,2.59999990463257,2.59999990463257,2.40000009536743,2.5,1.70000004768372,1.60000002384186,1.60000002384186,1.5,1.39999997615814
Uruguay,,,,,,,,,,,,,4.5,3.90000009536743,4.30000019073486,4.80000019073486,,,3.90000009536743,3.90000009536743,4.09999990463257,4.19999980926514,4.19999980926514,4.5,5,4.59999990463257,11.1000003814697,11
Uzbekistan,,,,,,,,,,,,,,,,41.2000007629394,40.9000015258789,40.4000015258789,39.4000015258789,38.5,,,,,,,,
Venezuela,15,14.6000003814697,14.5,14.8000001907349,16.1000003814697,16.2000007629395,15.5,14.3000001907349,13.5,13.3999996185303,13.3999996185303,12.6000003814697,11.8000001907349,11.3000001907349,,,,,,,,,,10.6999998092651,,,9.10000038146973,8.69999980926514
Vietnam,,,,,,,,,,,,,,,,,70,65.3000030517578,64.8000030517578,65,65.3000030517578,64,62,59.7000007629394,57.9000015258789,,,
West Bank and Gaza,,,,,,,,,,,,,,,,,14.3000001907349,13.1000003814697,12.1000003814697,12.6000003814697,13.6999998092651,11.6999998092651,14.8000001907349,15.6999998092651,15.8999996185303,14.6000003814697,16.1000003814697,15.6000003814697
"Yemen, Rep.",,,,,,,,,,,,52.5999984741211,,,53.5999984741211,,,,56.2999992370606,54.0999984741211,,,,,,,,
Zambia,,,,,,,,,,,49.7999992370606,,,,,,,,70,,71.5999984741211,,,,,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,,60,,,,,,,,
